"MSA","SIC","EMPFLAG","EMP","QP1","AP","EST","N1_4","N5_9","N10_19","N20_49","N50_99","N100_249","N250_499","N500_999","N1000"
"6020","8600",,1411,3391,13592,254,172,45,27,7,3,0,0,0,0
"6020","8700",,621,3667,15987,91,55,21,9,4,2,0,0,0,0
"6020","8900",,120,731,2833,4,2,1,0,0,0,1,0,0,0
"6020","899\","E",0,0,0,5,1,2,0,0,1,0,1,0,0
"6020","99--",,22,38,434,11,10,0,1,0,0,0,0,0,0
"6080","----",,120556,597233,2496191,8400,4485,1777,1042,695,220,135,29,7,10
"6080","07--",,763,2899,12989,162,113,24,20,5,0,0,0,0,0
"6080","0700","F",0,0,0,152,105,23,19,5,0,0,0,0,0
"6080","0800",,4,30,82,3,3,0,0,0,0,0,0,0,0
"6080","0900","B",0,0,0,7,5,1,1,0,0,0,0,0,0
"6080","10--",,331,2850,10567,16,6,3,1,3,3,0,0,0,0
"6080","1300","C",0,0,0,9,5,2,0,1,1,0,0,0,0
"6080","1400","C",0,0,0,7,1,1,1,2,2,0,0,0,0
"6080","15--",,9896,48083,216503,965,572,161,120,80,16,13,3,0,0
"6080","1500",,1988,9657,45544,284,194,38,26,19,5,2,0,0,0
"6080","1600",,1040,4864,22055,51,24,8,7,7,1,4,0,0,0
"6080","1700",,6868,33562,148904,630,354,115,87,54,10,7,3,0,0
"6080","20--",,11389,100815,382215,324,131,60,56,40,18,8,7,2,2
"6080","2000","C",0,0,0,9,4,0,2,3,0,0,0,0,0
"6080","2200","C",0,0,0,3,0,2,0,0,1,0,0,0,0
"6080","2300","G",0,0,0,15,6,1,3,0,1,3,0,1,0
"6080","2400",,443,1865,8356,49,23,7,12,7,0,0,0,0,0
"6080","2500",,366,1267,5082,13,6,3,1,0,2,1,0,0,0
"6080","2600",,1472,21063,79617,5,1,0,0,2,0,1,0,0,1
"6080","2700",,894,4712,19704,51,24,10,8,7,1,0,1,0,0
"6080","2800","G",0,0,0,19,7,3,1,1,4,0,2,0,1
"6080","3000","E",0,0,0,13,3,1,4,4,0,1,0,0,0
"6080","3200",,756,7504,28604,21,8,3,4,2,3,0,1,0,0
"6080","3400",,917,4889,20450,31,9,7,5,5,3,1,1,0,0
"6080","3500","F",0,0,0,28,14,4,3,4,1,1,0,1,0
"6080","3600",,84,323,2307,8,5,2,0,0,1,0,0,0,0
"6080","3700",,463,2228,9978,17,9,3,1,3,0,0,1,0,0
"6080","3800","C",0,0,0,11,1,7,2,1,0,0,0,0,0
"6080","3900","C",0,0,0,22,11,6,5,0,0,0,0,0,0
"6080","399\",,571,8960,28084,9,0,1,5,1,1,0,1,0,0
"6080","40--",,5411,51257,174165,362,195,72,35,35,11,12,2,0,0
"6080","4100",,124,259,1329,8,2,2,2,2,0,0,0,0,0
"6080","4200",,1252,6160,26525,160,92,35,13,16,4,0,0,0,0
"6080","4400","E",0,0,0,25,16,6,1,0,0,2,0,0,0
"6080","4500","G",0,0,0,21,5,3,4,4,1,3,1,0,0
"6080","4700",,166,630,2753,47,35,9,3,0,0,0,0,0,0
"6080","4800",,1280,11478,42996,61,28,11,7,6,5,4,0,0,0
"6080","4900","G",0,0,0,38,15,6,5,7,1,3,1,0,0
"6080","497\","A",0,0,0,2,2,0,0,0,0,0,0,0,0
"6080","50--",,5934,35456,149049,537,272,119,76,44,18,8,0,0,0
"6080","5000",,3304,20046,86113,373,188,88,56,31,8,2,0,0,0
"6080","5100","H",0,0,0,162,83,30,20,13,10,6,0,0,0
"6080","519\","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"6080","52--",,30344,91552,380655,2159,953,536,303,234,84,41,8,0,0
"6080","5200",,1273,4979,20842,92,43,21,15,10,0,3,0,0,0
"6080","5300",,4107,13559,51442,54,11,14,4,5,4,10,6,0,0
"6080","5400",,4615,11171,45104,232,103,64,21,12,16,16,0,0,0
"6080","5500",,3760,20469,89608,353,123,131,60,28,7,4,0,0,0
"6080","5600",,1094,2786,11554,168,84,53,23,7,1,0,0,0,0
"6080","5700",,1275,5206,21599,195,109,51,20,13,2,0,0,0,0
"6080","5800",,11169,22221,94393,520,162,65,93,136,54,8,2,0,0
"6080","5900",,2919,10122,42055,526,307,135,64,20,0,0,0,0,0
"6080","599\",,132,1039,4058,19,11,2,3,3,0,0,0,0,0
"6080","60--",,4971,30909,124711,774,501,152,65,44,10,2,0,0,0
"6080","6000",,1886,10923,41465,130,26,48,30,19,5,2,0,0,0
"6080","6100",,428,2976,11902,68,37,20,10,0,1,0,0,0,0
"6080","6200",,201,3371,13505,33,24,2,3,4,0,0,0,0,0
"6080","6300",,449,4458,17378,53,36,4,5,7,1,0,0,0,0
"6080","6400",,662,4434,18978,154,114,31,5,3,1,0,0,0,0
"6080","6500",,1309,4532,20606,320,250,45,12,11,2,0,0,0,0
"6080","6700",,36,215,877,16,14,2,0,0,0,0,0,0,0
"6080","70--",,51489,233298,1044810,3054,1696,649,366,210,60,51,9,5,8
"6080","7000",,1092,3007,12231,56,18,12,6,15,2,3,0,0,0
"6080","7200",,1548,3938,16504,246,161,41,33,9,0,2,0,0,0
"6080","7300",,13266,46100,199460,452,265,78,50,27,12,8,6,4,2
"6080","7500",,1400,5851,24440,256,152,68,26,9,0,1,0,0,0
"6080","7600",,1367,8274,37474,108,74,15,9,5,1,3,1,0,0
"6080","7800",,361,868,3509,50,19,20,7,4,0,0,0,0,0
"6080","7900",,1564,4378,17302,133,67,32,17,9,5,3,0,0,0
"6080","8000",,15808,100749,465123,583,269,161,80,36,11,20,1,1,4
"6080","8100",,1147,9867,50545,188,125,31,19,10,2,1,0,0,0
"6080","8200","H",0,0,0,53,25,6,5,13,3,0,0,0,1
"6080","8300",,3613,11234,44192,210,79,48,44,27,6,5,1,0,0
"6080","8400","C",0,0,0,5,2,1,0,2,0,0,0,0,0
"6080","8600",,2965,7259,29603,345,197,74,37,25,10,2,0,0,0
"6080","8700",,4050,20936,91302,332,221,55,29,18,7,1,0,0,1
"6080","8900",,81,497,2224,23,17,3,3,0,0,0,0,0,0
"6080","899\","E",0,0,0,14,5,4,1,1,1,2,0,0,0
"6080","99--",,28,114,527,47,46,1,0,0,0,0,0,0,0
"6120","----",,147739,995455,4040873,8314,4143,1797,1142,747,267,162,34,13,9
"6120","07--","F",0,0,0,149,98,29,17,3,2,0,0,0,0
"6120","0700","F",0,0,0,148,97,29,17,3,2,0,0,0,0
"6120","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"6120","10--","B",0,0,0,7,3,2,2,0,0,0,0,0,0
"6120","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"6120","1400","B",0,0,0,6,2,2,2,0,0,0,0,0,0
"6120","15--",,6811,54203,259871,903,565,171,93,53,15,6,0,0,0
"6120","1500","G",0,0,0,260,176,47,21,12,2,2,0,0,0
"6120","1600",,680,6317,39868,40,19,6,8,4,2,1,0,0,0
"6120","1700",,4348,34692,162408,602,370,118,64,37,11,2,0,0,0
"6120","179\","C",0,0,0,1,0,0,0,0,0,1,0,0,0
"6120","20--",,32069,354773,1340117,366,103,64,69,54,33,26,8,5,4
"6120","2000","F",0,0,0,22,5,3,4,8,0,1,0,1,0
"6120","2300",,44,137,707,7,4,1,2,0,0,0,0,0,0
"6120","2400","E",0,0,0,25,10,4,7,3,1,0,0,0,0
"6120","2500",,442,2639,11692,12,3,3,3,1,0,2,0,0,0
"6120","2600","E",0,0,0,7,0,2,2,1,1,1,0,0,0
"6120","2700","G",0,0,0,78,29,18,11,10,6,2,1,1,0
"6120","2800","G",0,0,0,18,5,1,2,2,3,4,1,0,0
"6120","3000","F",0,0,0,8,1,0,0,1,3,1,2,0,0
"6120","3200","E",0,0,0,21,7,5,6,2,1,0,0,0,0
"6120","3300",,2732,27285,113132,10,2,2,0,1,2,1,0,1,1
"6120","3400",,2899,19149,86740,46,11,3,10,9,5,4,3,1,0
"6120","3500",,11275,109656,431820,62,12,16,9,11,6,4,1,1,2
"6120","3600","E",0,0,0,10,2,1,2,1,2,2,0,0,0
"6120","3700",,406,2727,11700,9,3,0,1,1,3,1,0,0,0
"6120","3800",,209,1162,5060,7,2,1,2,1,0,1,0,0,0
"6120","3900","E",0,0,0,12,5,2,3,1,0,1,0,0,0
"6120","399\",,6814,132334,425117,12,2,2,5,1,0,1,0,0,1
"6120","40--",,7757,62391,262414,394,193,71,51,41,21,12,4,1,0
"6120","4100",,446,1497,6586,16,4,3,4,2,2,1,0,0,0
"6120","4200",,3291,23359,102591,201,114,30,23,21,8,3,1,1,0
"6120","4400",,103,413,1931,12,4,6,0,2,0,0,0,0,0
"6120","4500","E",0,0,0,18,9,2,2,3,2,0,0,0,0
"6120","4700","F",0,0,0,50,24,16,3,4,2,1,0,0,0
"6120","4800","G",0,0,0,65,30,8,12,6,4,5,0,0,0
"6120","4900",,1653,20194,80884,28,6,4,7,3,3,2,3,0,0
"6120","497\",,19,232,1121,4,2,2,0,0,0,0,0,0,0
"6120","50--",,10285,107337,412335,595,211,150,109,90,26,7,1,0,1
"6120","5000",,6764,83731,314624,357,130,80,72,55,13,5,1,0,1
"6120","5100","H",0,0,0,229,80,68,34,33,12,2,0,0,0
"6120","519\","C",0,0,0,9,1,2,3,2,1,0,0,0,0
"6120","52--",,31210,93871,391371,2112,845,530,357,255,74,46,4,1,0
"6120","5200",,1402,5243,22069,94,40,24,20,5,1,4,0,0,0
"6120","5300","H",0,0,0,50,8,15,3,2,3,16,3,0,0
"6120","5400",,3627,10592,42345,142,40,32,24,22,17,7,0,0,0
"6120","5500",,3967,19161,83027,288,96,95,48,31,11,7,0,0,0
"6120","5600","G",0,0,0,132,50,40,36,6,0,0,0,0,0
"6120","5700",,1131,4779,20404,140,61,51,18,8,1,1,0,0,0
"6120","5800",,11363,20808,90541,755,298,133,132,145,37,10,0,0,0
"6120","5900",,3917,13290,56391,490,245,134,74,32,3,1,1,0,0
"6120","599\",,1012,6959,25521,21,7,6,2,4,1,0,0,1,0
"6120","60--",,8100,58702,238683,819,533,137,75,46,15,10,3,0,0
"6120","6000",,2637,15882,64576,149,29,54,35,24,3,3,1,0,0
"6120","6100","E",0,0,0,41,30,7,3,0,1,0,0,0,0
"6120","6200",,285,5182,22062,54,44,4,0,5,1,0,0,0,0
"6120","6300",,2554,22688,86580,72,30,10,13,7,5,5,2,0,0
"6120","6400",,956,5768,24798,265,217,36,8,3,0,1,0,0,0
"6120","6500",,1175,5243,22861,212,165,24,14,4,4,1,0,0,0
"6120","6700",,173,1681,8383,25,18,2,2,3,0,0,0,0,0
"6120","679\","B",0,0,0,1,0,0,0,0,1,0,0,0,0
"6120","70--",,50721,261340,1119589,2935,1559,642,369,205,81,55,14,6,4
"6120","7000",,1501,3833,15180,50,26,3,7,6,2,5,1,0,0
"6120","7200",,1682,4985,21417,286,178,66,27,12,2,1,0,0,0
"6120","7300",,9284,45543,191004,375,198,56,56,25,19,13,5,3,0
"6120","7500",,1567,6406,26194,250,148,63,31,6,1,1,0,0,0
"6120","7600",,567,3998,16886,101,65,14,15,7,0,0,0,0,0
"6120","7800","E",0,0,0,58,21,22,12,3,0,0,0,0,0
"6120","7900","H",0,0,0,134,68,35,8,15,5,2,0,0,1
"6120","8000",,17557,117743,508628,540,234,138,78,36,22,24,4,2,2
"6120","8100",,1105,8881,46418,196,128,41,17,8,2,0,0,0,0
"6120","8200","H",0,0,0,57,27,7,9,6,5,1,1,0,1
"6120","8300",,4418,15204,63701,208,79,39,35,36,12,4,3,0,0
"6120","8400",,46,162,667,4,2,1,0,1,0,0,0,0,0
"6120","8600",,3205,7935,32479,454,259,115,49,24,5,2,0,0,0
"6120","8700",,1640,12414,57036,194,111,38,22,18,4,1,0,0,0
"6120","8900",,24,118,1333,14,13,1,0,0,0,0,0,0,0
"6120","899\","G",0,0,0,14,2,3,3,2,2,1,0,1,0
"6120","99--",,23,54,438,34,33,1,0,0,0,0,0,0,0
"6160","----",,2024026,15137380,63319998,121343,65673,23588,15209,10073,3648,2237,551,232,132
"6160","07--",,10291,41976,235841,2199,1585,347,170,82,10,5,0,0,0
"6160","0700",,10237,41763,234687,2184,1574,344,169,82,10,5,0,0,0
"6160","0800",,23,69,345,9,7,2,0,0,0,0,0,0,0
"6160","0900","A",0,0,0,5,4,1,0,0,0,0,0,0,0
"6160","098\","A",0,0,0,1,0,0,1,0,0,0,0,0,0
"6160","10--",,1435,12809,62144,81,29,14,21,9,5,3,0,0,0
"6160","1000","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"6160","1200",,238,2536,10624,4,1,0,2,0,0,1,0,0,0
"6160","1300",,136,1731,7605,20,18,1,0,0,0,1,0,0,0
"6160","1400",,1043,8176,42954,54,9,12,18,9,5,1,0,0,0
"6160","149\","A",0,0,0,2,0,1,1,0,0,0,0,0,0
"6160","15--",,78197,608063,2981209,10816,7122,1871,1030,556,167,59,5,6,0
"6160","1500","J",0,0,0,3029,2121,522,232,114,30,9,0,1,0
"6160","1600","I",0,0,0,397,159,72,70,55,24,12,2,3,0
"6160","1700",,51182,383932,1872048,7377,4842,1272,725,386,111,36,3,2,0
"6160","179\","F",0,0,0,13,0,5,3,1,2,2,0,0,0
"6160","20--",,302876,3096637,12504735,6909,2190,1192,1156,1188,574,395,128,57,29
"6160","2000",,24396,179838,763025,360,92,51,48,68,38,40,17,3,3
"6160","2100","C",0,0,0,2,1,0,0,0,0,1,0,0,0
"6160","2200",,3370,19520,85166,127,37,17,20,30,20,3,0,0,0
"6160","2300","J",0,0,0,373,120,67,61,65,34,18,5,3,0
"6160","2400","H",0,0,0,202,86,40,36,30,9,1,0,0,0
"6160","2500",,6264,53714,219980,195,76,38,28,28,17,3,4,0,1
"6160","2600","J",0,0,0,167,18,17,24,44,23,32,6,3,0
"6160","2700",,40923,337309,1393879,1305,534,254,209,154,70,54,16,12,2
"6160","2800",,21555,276171,1108295,305,63,46,41,76,40,24,8,4,3
"6160","2900","I",0,0,0,54,13,9,8,8,5,4,1,5,1
"6160","3000","J",0,0,0,285,59,31,64,70,36,22,2,1,0
"6160","3100",,275,1223,5039,23,10,6,4,1,2,0,0,0,0
"6160","3200","I",0,0,0,211,53,55,35,42,17,7,2,0,0
"6160","3300","J",0,0,0,112,23,17,13,23,9,15,8,2,2
"6160","3400","J",0,0,0,713,179,133,137,162,63,29,6,3,1
"6160","3500","J",0,0,0,1011,345,196,204,156,58,37,14,1,0
"6160","3600","J",0,0,0,418,133,53,63,72,44,36,11,4,2
"6160","3700",,12981,142046,574258,113,41,15,15,18,9,7,4,2,2
"6160","3800",,15752,149246,586127,330,106,51,50,58,30,25,8,1,1
"6160","3900","I",0,0,0,337,151,66,53,35,18,11,2,1,0
"6160","399\",,40757,730730,2815957,266,50,30,43,48,32,26,14,12,11
"6160","40--",,103638,983756,3809650,4107,2100,678,471,419,221,166,36,11,5
"6160","4100",,10901,39032,166797,381,163,57,41,56,35,24,4,1,0
"6160","4200",,29135,196597,827032,1488,825,230,198,141,60,28,4,0,2
"6160","4400","H",0,0,0,109,49,20,15,11,1,9,3,1,0
"6160","4500",,9475,96078,371343,138,47,23,14,15,11,24,3,0,1
"6160","4600","C",0,0,0,9,2,2,1,3,1,0,0,0,0
"6160","4700",,8594,59767,248334,993,614,199,104,51,14,7,4,0,0
"6160","4800",,23270,291763,1032319,673,288,100,66,93,70,41,11,4,0
"6160","4900","J",0,0,0,270,99,44,26,41,25,24,5,4,2
"6160","497\",,3488,43016,183847,46,13,3,6,8,4,9,2,1,0
"6160","50--","M",0,0,0,10227,5184,2000,1476,1045,328,151,27,12,4
"6160","5000","L",0,0,0,6679,3339,1374,1014,663,200,75,11,3,0
"6160","5100",,54039,496165,2091533,3413,1824,604,439,357,109,61,10,6,3
"6160","519\",,11049,176199,642521,135,21,22,23,25,19,15,6,3,1
"6160","52--",,374630,1424218,6062111,28441,13898,6266,4086,2687,949,475,62,15,3
"6160","5200",,11427,53927,240555,939,482,187,154,82,10,21,3,0,0
"6160","5300","K",0,0,0,604,190,92,79,39,55,109,35,5,0
"6160","5400",,63131,216993,904122,3331,1498,660,439,394,169,163,8,0,0
"6160","5500",,35060,219954,979586,2779,1225,716,393,284,129,31,1,0,0
"6160","5600","J",0,0,0,2731,1157,838,491,218,22,4,0,1,0
"6160","5700",,14855,66968,290630,1972,1050,541,268,84,22,6,0,0,1
"6160","5800","M",0,0,0,8561,4355,1453,1094,1125,430,99,5,0,0
"6160","5900",,59607,260518,1099041,7028,3738,1692,1093,395,81,21,5,1,2
"6160","599\",,17562,159742,628417,496,203,87,75,66,31,21,5,8,0
"6160","60--",,172553,1728393,6886002,10632,5915,2206,1349,688,247,139,51,22,15
"6160","6000",,36963,296026,1180426,1977,554,691,508,138,40,27,11,5,3
"6160","6100",,12943,158496,588122,748,415,154,87,46,25,9,7,5,0
"6160","6200","J",0,0,0,879,541,121,86,90,25,12,3,1,0
"6160","6300","L",0,0,0,942,458,109,90,122,73,51,20,10,9
"6160","6400",,16797,173578,752520,2160,1399,419,189,100,29,21,3,0,0
"6160","6500",,29333,174229,748443,3486,2286,645,338,150,46,14,5,1,1
"6160","6700",,9056,98214,432870,420,258,64,45,38,8,3,2,0,2
"6160","679\",,500,6981,28963,20,4,3,6,4,1,2,0,0,0
"6160","70--","M",0,0,0,47399,27169,8982,5437,3393,1147,844,242,109,76
"6160","7000","J",0,0,0,420,204,46,60,51,22,25,8,3,1
"6160","7200",,23593,80118,346291,4329,2973,830,376,114,18,13,5,0,0
"6160","7300",,153526,969796,4299874,7688,4663,1067,724,600,310,238,60,19,7
"6160","7500","J",0,0,0,3587,2374,755,335,92,21,6,2,2,0
"6160","7600",,7981,57578,248695,1117,720,200,127,50,13,6,0,1,0
"6160","7800",,6423,28012,108486,635,300,146,116,49,20,4,0,0,0
"6160","7900",,20858,101269,475219,1533,871,223,182,157,71,25,2,2,0
"6160","8000",,264685,2010822,8588056,10141,5260,2403,1332,584,169,233,65,49,46
"6160","8100",,29359,318835,1458166,3536,2373,563,329,185,49,23,13,1,0
"6160","8200",,83055,465496,1883160,1013,329,125,162,224,80,57,10,12,14
"6160","8300",,61638,253211,1053264,3090,1057,743,609,462,107,83,22,6,1
"6160","8400",,2229,11145,49502,79,40,14,10,8,2,1,4,0,0
"6160","8600",,42568,162596,660762,4029,2168,880,473,381,73,45,9,0,0
"6160","8700","L",0,0,0,5592,3505,903,526,379,162,65,35,12,5
"6160","8900",,2889,28198,131140,385,270,49,41,19,3,1,2,0,0
"6160","899\","J",0,0,0,225,62,35,35,38,27,19,5,2,2
"6160","99--",,802,3184,20737,532,481,32,13,6,0,0,0,0,0
"6200","----",,1138646,7427372,30735571,66352,35352,12149,8710,6234,2132,1274,324,99,78
"6200","07--","J",0,0,0,1361,773,280,180,92,25,11,0,0,0
"6200","0700","J",0,0,0,1349,769,276,178,91,24,11,0,0,0
"6200","0800","C",0,0,0,7,2,2,2,0,1,0,0,0,0
"6200","0900","A",0,0,0,2,1,1,0,0,0,0,0,0,0
"6200","098\",,46,650,2805,3,1,1,0,1,0,0,0,0,0
"6200","10--",,4730,55864,207505,84,31,14,21,8,2,3,3,0,2
"6200","1000",,3129,33202,115904,21,8,2,6,0,0,2,1,0,2
"6200","1300","B",0,0,0,15,7,7,1,0,0,0,0,0,0
"6200","1400",,1159,10178,46464,43,15,5,12,8,1,1,1,0,0
"6200","149\","E",0,0,0,5,1,0,2,0,1,0,1,0,0
"6200","15--","L",0,0,0,6488,3425,1193,835,645,227,126,29,6,2
"6200","1500",,15906,128424,547868,1670,999,293,186,132,38,21,0,1,0
"6200","1600","J",0,0,0,289,101,41,40,62,25,14,4,0,2
"6200","1700",,67487,379842,1665630,4521,2325,857,608,448,163,90,25,5,0
"6200","179\",,397,8109,32999,8,0,2,1,3,1,1,0,0,0
"6200","20--",,157465,1534710,6172815,3596,1327,588,612,571,263,147,49,17,22
"6200","2000",,8387,53026,228735,154,40,21,23,33,16,12,7,1,1
"6200","2200","C",0,0,0,21,15,1,3,1,1,0,0,0,0
"6200","2300","H",0,0,0,146,66,22,29,14,8,5,2,0,0
"6200","2400",,6976,38357,165077,195,53,30,38,36,20,13,5,0,0
"6200","2500","H",0,0,0,165,71,23,28,25,10,5,2,1,0
"6200","2600","G",0,0,0,35,5,4,8,8,6,2,1,1,0
"6200","2700",,12532,90175,373206,701,346,137,98,77,28,11,3,0,1
"6200","2800",,5658,36478,159508,115,45,13,17,25,5,6,2,1,1
"6200","2900","B",0,0,0,15,7,4,4,0,0,0,0,0,0
"6200","3000","I",0,0,0,166,43,30,26,39,15,12,0,1,0
"6200","3100",,53,275,1086,10,7,1,2,0,0,0,0,0,0
"6200","3200",,3748,26160,110731,140,41,21,26,31,13,8,0,0,0
"6200","3300","I",0,0,0,69,17,9,15,9,8,5,3,2,1
"6200","3400","I",0,0,0,372,116,60,80,68,35,9,4,0,0
"6200","3500",,11189,89481,365602,490,177,95,92,79,29,14,2,1,1
"6200","3600","K",0,0,0,246,65,29,35,50,31,18,6,6,6
"6200","3700","J",0,0,0,159,57,25,25,16,13,11,6,1,5
"6200","3800","J",0,0,0,98,35,22,11,12,6,5,2,0,5
"6200","3900","H",0,0,0,187,97,26,36,16,7,3,1,1,0
"6200","399\","I",0,0,0,112,24,15,16,32,12,8,3,1,1
"6200","40--",,85093,678822,2625652,2421,1367,394,263,208,91,59,22,10,7
"6200","4100","G",0,0,0,81,31,15,10,16,6,1,1,1,0
"6200","4200",,22758,145841,615463,993,608,142,109,84,27,16,5,0,2
"6200","4400",,104,460,2361,16,7,4,4,1,0,0,0,0,0
"6200","4500","K",0,0,0,139,63,19,12,20,6,14,1,2,2
"6200","4600","B",0,0,0,2,0,0,2,0,0,0,0,0,0
"6200","4700","I",0,0,0,605,395,125,43,23,7,4,5,3,0
"6200","4800",,17683,171496,648685,410,190,51,55,47,35,18,9,3,2
"6200","4900",,7425,103263,403177,158,68,34,27,14,9,5,0,0,1
"6200","497\",,1669,16037,54835,17,5,4,1,3,1,1,1,1,0
"6200","50--",,69484,593083,2456439,5448,2865,1010,794,531,147,80,16,4,1
"6200","5000","K",0,0,0,3821,2013,717,592,355,92,45,4,2,1
"6200","5100","J",0,0,0,1576,842,284,192,164,50,33,10,1,0
"6200","519\","H",0,0,0,51,10,9,10,12,5,2,2,1,0
"6200","52--",,235383,905151,3749659,13878,5434,3078,2445,1881,659,319,55,7,0
"6200","5200",,6969,35183,147511,406,159,98,77,39,17,16,0,0,0
"6200","5300",,22635,76555,301641,229,54,15,14,27,21,73,25,0,0
"6200","5400",,31092,128306,528196,1300,403,332,244,94,144,83,0,0,0
"6200","5500",,26570,180036,778952,1433,419,340,428,152,44,38,10,2,0
"6200","5600",,9637,27702,113524,1182,457,441,189,84,9,2,0,0,0
"6200","5700","J",0,0,0,1203,607,316,171,75,26,7,1,0,0
"6200","5800",,88417,201747,807761,4530,1443,708,873,1074,354,70,6,2,0
"6200","5900",,28042,109662,468346,3282,1788,755,397,290,31,19,1,1,0
"6200","599\","J",0,0,0,313,104,73,52,46,13,11,12,2,0
"6200","60--",,91617,801360,3127364,7256,4787,1022,764,414,137,86,24,12,10
"6200","6000",,25206,224877,807859,777,201,140,274,104,21,19,11,3,4
"6200","6100","J",0,0,0,659,332,138,105,47,14,18,1,2,2
"6200","6200","H",0,0,0,488,363,46,36,24,17,1,0,0,1
"6200","6300",,15950,148434,579099,548,297,77,51,58,32,24,3,4,2
"6200","6400",,9922,87948,364526,1493,1179,167,76,48,15,4,3,0,1
"6200","6500",,19619,122717,523396,2968,2193,409,197,112,33,17,5,2,0
"6200","6700","H",0,0,0,311,217,42,24,20,4,2,1,1,0
"6200","679\","E",0,0,0,12,5,3,1,1,1,1,0,0,0
"6200","70--",,388219,2218441,9606637,25543,15093,4556,2788,1879,581,443,126,43,34
"6200","7000",,25489,102418,393550,378,136,38,47,80,30,27,8,6,6
"6200","7200",,15900,49992,201879,2073,1223,420,299,105,11,9,6,0,0
"6200","7300",,110354,529587,2284254,4968,2969,697,498,405,169,157,49,15,9
"6200","7500",,15181,74254,311230,1964,1110,516,211,97,18,7,5,0,0
"6200","7600",,5415,34586,149944,789,516,144,73,44,7,4,1,0,0
"6200","7800",,3997,12660,55592,354,163,56,74,49,10,1,1,0,0
"6200","7900",,15109,77993,337330,765,361,118,95,116,46,25,2,1,1
"6200","8000",,93332,710633,3090310,5267,3050,1199,531,255,81,101,24,11,15
"6200","8100",,10053,107196,507418,1682,1251,231,121,49,19,8,3,0,0
"6200","8200",,9716,51953,222212,476,231,72,47,80,24,17,4,1,0
"6200","8300",,21874,76538,325336,1323,530,227,272,218,41,28,6,1,0
"6200","8400","F",0,0,0,36,20,6,3,4,2,0,1,0,0
"6200","8600",,16457,61572,257631,1491,806,300,195,129,39,21,0,1,0
"6200","8700",,36706,260640,1180724,3650,2548,492,286,207,70,27,12,6,2
"6200","8900","F",0,0,0,179,140,17,11,10,1,0,0,0,0
"6200","899\",,7195,58309,248723,148,39,23,25,31,13,11,4,1,1
"6200","99--","F",0,0,0,277,250,14,8,5,0,0,0,0,0
"6240","----",,27131,135454,573033,1686,872,371,224,136,48,20,9,3,3
"6240","07--",,85,338,1985,21,13,7,1,0,0,0,0,0,0
"6240","0700","B",0,0,0,20,12,7,1,0,0,0,0,0,0
"6240","0800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"6240","15--",,1131,5925,28877,105,58,19,16,8,3,1,0,0,0
"6240","1500","C",0,0,0,32,19,6,5,1,1,0,0,0,0
"6240","1600",,531,3407,17289,14,4,4,1,2,2,1,0,0,0
"6240","1700",,351,1460,6527,57,35,9,8,5,0,0,0,0,0
"6240","179\","B",0,0,0,2,0,0,2,0,0,0,0,0,0
"6240","20--",,7535,51545,215259,95,29,14,11,17,11,5,5,1,2
"6240","2000","G",0,0,0,7,1,0,1,2,1,0,1,0,1
"6240","2200","E",0,0,0,1,0,0,0,0,0,0,1,0,0
"6240","2300","B",0,0,0,3,2,0,0,0,1,0,0,0,0
"6240","2400",,357,1779,7251,20,8,3,2,4,3,0,0,0,0
"6240","2600",,2087,20699,85467,7,0,1,0,2,0,3,0,0,1
"6240","2700",,149,690,2845,10,4,3,1,1,1,0,0,0,0
"6240","2800","A",0,0,0,1,1,0,0,0,0,0,0,0,0
"6240","2900",,40,298,1629,3,1,1,0,1,0,0,0,0,0
"6240","3200",,89,656,2681,3,0,1,1,0,1,0,0,0,0
"6240","3300","F",0,0,0,3,0,0,0,1,0,0,2,0,0
"6240","3400",,422,4067,17416,10,4,2,1,1,0,2,0,0,0
"6240","3500",,255,1458,7090,14,5,1,3,3,2,0,0,0,0
"6240","3600","F",0,0,0,2,0,0,0,0,1,0,0,1,0
"6240","3700","E",0,0,0,3,1,0,0,1,0,0,1,0,0
"6240","3900","A",0,0,0,3,1,1,1,0,0,0,0,0,0
"6240","399\",,107,1452,3793,5,1,1,1,1,1,0,0,0,0
"6240","40--",,929,8780,33696,77,43,11,9,10,3,1,0,0,0
"6240","4100","B",0,0,0,1,0,0,0,1,0,0,0,0,0
"6240","4200",,239,1112,4809,32,17,6,6,3,0,0,0,0,0
"6240","4400",,26,151,532,3,1,1,0,1,0,0,0,0,0
"6240","4500","A",0,0,0,2,1,0,1,0,0,0,0,0,0
"6240","4700",,25,107,537,6,3,2,1,0,0,0,0,0,0
"6240","4800",,133,1070,4329,13,9,1,0,2,1,0,0,0,0
"6240","4900",,461,6124,22450,20,12,1,1,3,2,1,0,0,0
"6240","50--",,1047,5944,25396,111,53,25,22,9,1,1,0,0,0
"6240","5000",,578,3093,13738,65,36,14,9,5,0,1,0,0,0
"6240","5100","E",0,0,0,43,17,10,11,4,1,0,0,0,0
"6240","519\","B",0,0,0,3,0,1,2,0,0,0,0,0,0
